Epoch,Time,Score,Lines Cleared
0,65.0,0.0,0.0
50,198.0,0.0,0.0
100,250.66666666666666,0.0,0.0
150,271.0,0.0,0.0
200,284.3333333333333,0.0,0.0
250,277.0,0.0,0.0
300,289.0,0.0,0.0
350,295.0,0.0,0.0
400,274.0,0.0,0.0
450,274.3333333333333,0.0,0.0
500,302.6666666666667,0.0,0.0
550,297.3333333333333,0.0,0.0
600,319.3333333333333,0.0,0.0
650,301.6666666666667,0.0,0.0
700,329.3333333333333,0.6666666666666666,0.6666666666666666
750,309.0,0.0,0.0
800,301.6666666666667,0.0,0.0
850,288.0,0.3333333333333333,0.3333333333333333
900,321.0,0.0,0.0
950,271.0,0.0,0.0
1000,303.3333333333333,0.0,0.0
1050,302.0,0.0,0.0
1100,319.0,0.3333333333333333,0.3333333333333333
1150,324.3333333333333,0.6666666666666666,0.6666666666666666
1200,299.0,0.0,0.0
1250,303.6666666666667,0.0,0.0
1300,293.0,0.3333333333333333,0.3333333333333333
1350,304.3333333333333,0.0,0.0
1400,300.0,0.3333333333333333,0.3333333333333333
1450,284.0,0.0,0.0
1500,302.0,0.3333333333333333,0.3333333333333333
1550,237.0,0.0,0.0
1600,296.6666666666667,0.0,0.0
1650,322.6666666666667,0.3333333333333333,0.3333333333333333
1700,286.6666666666667,0.3333333333333333,0.3333333333333333
1750,280.6666666666667,0.0,0.0
1800,273.6666666666667,0.0,0.0
1850,281.6666666666667,0.3333333333333333,0.3333333333333333
1900,293.6666666666667,0.0,0.0
1950,262.3333333333333,0.0,0.0
2000,321.3333333333333,0.3333333333333333,0.3333333333333333
2050,322.0,0.3333333333333333,0.3333333333333333
2100,327.0,0.0,0.0
2150,313.0,0.0,0.0
2200,298.0,0.3333333333333333,0.3333333333333333
2250,285.6666666666667,0.0,0.0
2300,319.6666666666667,0.0,0.0
2350,343.3333333333333,0.6666666666666666,0.6666666666666666
2400,314.6666666666667,0.0,0.0
2450,330.6666666666667,0.3333333333333333,0.3333333333333333
2500,300.0,0.0,0.0
2550,316.3333333333333,0.3333333333333333,0.3333333333333333
2600,327.3333333333333,0.0,0.0
2650,351.6666666666667,0.6666666666666666,0.6666666666666666
2700,314.0,0.0,0.0
2750,334.3333333333333,0.3333333333333333,0.3333333333333333
2800,327.6666666666667,0.6666666666666666,0.6666666666666666
2850,294.0,0.0,0.0
2900,316.3333333333333,0.0,0.0
2950,352.0,0.6666666666666666,0.6666666666666666
3000,340.0,0.3333333333333333,0.3333333333333333
3050,343.6666666666667,0.3333333333333333,0.3333333333333333
3100,349.6666666666667,0.6666666666666666,0.6666666666666666
3150,358.0,1.0,1.0
3200,322.0,0.6666666666666666,0.6666666666666666
3250,334.0,0.0,0.0
3300,328.3333333333333,0.0,0.0
3350,330.6666666666667,0.6666666666666666,0.6666666666666666
3400,306.6666666666667,0.3333333333333333,0.3333333333333333
3450,315.3333333333333,0.0,0.0
3500,334.3333333333333,0.3333333333333333,0.3333333333333333
3550,312.0,0.0,0.0
3600,331.3333333333333,0.3333333333333333,0.3333333333333333
3650,339.6666666666667,1.0,1.0
3700,337.0,0.3333333333333333,0.3333333333333333
3750,355.6666666666667,0.6666666666666666,0.6666666666666666
3800,340.3333333333333,0.3333333333333333,0.3333333333333333
3850,336.6666666666667,0.3333333333333333,0.3333333333333333
3900,336.6666666666667,1.0,1.0
3950,343.3333333333333,0.3333333333333333,0.3333333333333333
4000,347.6666666666667,1.3333333333333333,1.3333333333333333
4050,339.0,0.3333333333333333,0.3333333333333333
4100,355.3333333333333,1.0,1.0
4150,343.3333333333333,0.6666666666666666,0.6666666666666666
4200,312.6666666666667,0.3333333333333333,0.3333333333333333
4250,345.0,0.3333333333333333,0.3333333333333333
4300,331.3333333333333,0.3333333333333333,0.3333333333333333
4350,364.0,0.6666666666666666,0.6666666666666666
4400,357.3333333333333,1.0,1.0
4450,356.0,1.0,1.0
4500,350.3333333333333,0.3333333333333333,0.3333333333333333
4550,345.6666666666667,0.3333333333333333,0.3333333333333333
4600,358.3333333333333,1.3333333333333333,1.3333333333333333
4650,352.0,1.0,1.0
4700,350.0,1.0,1.0
4750,320.0,0.6666666666666666,0.6666666666666666
4800,357.6666666666667,0.6666666666666666,0.6666666666666666
4850,340.3333333333333,0.3333333333333333,0.3333333333333333
4900,377.3333333333333,0.6666666666666666,0.6666666666666666
4950,359.3333333333333,0.0,0.0
5000,334.0,0.6666666666666666,0.6666666666666666
5050,336.0,0.0,0.0
5100,326.0,0.3333333333333333,0.3333333333333333
5150,346.3333333333333,0.3333333333333333,0.3333333333333333
5200,370.0,1.6666666666666667,1.6666666666666667
5250,393.6666666666667,1.6666666666666667,1.6666666666666667
5300,323.3333333333333,0.3333333333333333,0.3333333333333333
5350,370.3333333333333,0.6666666666666666,0.6666666666666666
5400,345.0,1.3333333333333333,1.3333333333333333
5450,327.3333333333333,0.6666666666666666,0.6666666666666666
5500,346.6666666666667,0.0,0.0
5550,326.0,0.3333333333333333,0.3333333333333333
5600,370.0,1.3333333333333333,1.3333333333333333
5650,327.3333333333333,0.3333333333333333,0.3333333333333333
5700,331.6666666666667,1.3333333333333333,1.3333333333333333
5750,315.6666666666667,0.3333333333333333,0.3333333333333333
5800,369.0,2.0,2.0
5850,283.0,0.6666666666666666,0.6666666666666666
5900,285.3333333333333,0.0,0.0
5950,376.0,1.3333333333333333,1.3333333333333333
6000,326.0,0.0,0.0
6050,367.0,1.6666666666666667,1.6666666666666667
6100,345.0,1.0,1.0
6150,321.0,0.0,0.0
6200,319.6666666666667,0.0,0.0
6250,337.0,0.3333333333333333,0.3333333333333333
6300,396.3333333333333,2.0,2.0
6350,366.6666666666667,1.0,1.0
6400,371.6666666666667,1.6666666666666667,1.6666666666666667
6450,349.3333333333333,1.6666666666666667,1.6666666666666667
6500,373.6666666666667,2.0,2.0
6550,336.6666666666667,1.3333333333333333,1.3333333333333333
6600,386.0,2.0,2.0
6650,329.3333333333333,1.0,1.0
6700,317.3333333333333,0.6666666666666666,0.6666666666666666
6750,352.0,1.0,1.0
6800,378.0,2.0,2.0
6850,342.6666666666667,1.3333333333333333,1.3333333333333333
6900,344.3333333333333,1.3333333333333333,1.3333333333333333
6950,347.3333333333333,1.6666666666666667,1.6666666666666667
7000,355.3333333333333,1.6666666666666667,1.6666666666666667
7050,326.6666666666667,0.6666666666666666,0.6666666666666666
7100,308.6666666666667,0.0,0.0
7150,335.0,0.6666666666666666,0.6666666666666666
7200,341.3333333333333,0.6666666666666666,0.6666666666666666
7250,317.0,0.6666666666666666,0.6666666666666666
7300,285.3333333333333,0.3333333333333333,0.3333333333333333
7350,355.6666666666667,2.0,2.0
7400,320.6666666666667,0.6666666666666666,0.6666666666666666
7450,335.0,1.6666666666666667,1.6666666666666667
7500,325.0,1.0,1.0
7550,327.6666666666667,0.3333333333333333,0.3333333333333333
7600,363.0,1.3333333333333333,1.3333333333333333
7650,369.3333333333333,1.6666666666666667,1.6666666666666667
7700,308.0,0.3333333333333333,0.3333333333333333
7750,347.6666666666667,1.3333333333333333,1.3333333333333333
7800,366.6666666666667,2.0,2.0
7850,353.0,0.6666666666666666,0.6666666666666666
7900,334.3333333333333,0.6666666666666666,0.6666666666666666
7950,368.3333333333333,2.0,2.0
8000,324.3333333333333,0.6666666666666666,0.6666666666666666
8050,343.0,0.6666666666666666,0.6666666666666666
8100,315.0,0.3333333333333333,0.3333333333333333
8150,365.3333333333333,1.3333333333333333,1.3333333333333333
8200,380.0,1.6666666666666667,1.6666666666666667
8250,342.0,0.6666666666666666,0.6666666666666666
8300,390.3333333333333,2.3333333333333335,2.3333333333333335
8350,387.3333333333333,2.3333333333333335,2.3333333333333335
8400,347.0,0.6666666666666666,0.6666666666666666
8450,349.6666666666667,1.0,1.0
8500,318.3333333333333,0.0,0.0
8550,367.3333333333333,1.6666666666666667,1.6666666666666667
8600,342.3333333333333,1.0,1.0
8650,439.6666666666667,4.0,4.0
8700,362.0,1.3333333333333333,1.3333333333333333
8750,335.0,1.0,1.0
8800,324.3333333333333,0.3333333333333333,0.3333333333333333
8850,408.0,3.3333333333333335,3.3333333333333335
8900,316.6666666666667,0.6666666666666666,0.6666666666666666
8950,367.3333333333333,1.3333333333333333,1.3333333333333333
9000,342.6666666666667,1.0,1.0
9050,312.0,0.3333333333333333,0.3333333333333333
9100,359.6666666666667,1.6666666666666667,1.6666666666666667
9150,310.0,0.6666666666666666,0.6666666666666666
9200,343.0,1.6666666666666667,1.6666666666666667
9250,302.3333333333333,0.3333333333333333,0.3333333333333333
9300,335.3333333333333,2.0,2.0
9350,306.0,0.6666666666666666,0.6666666666666666
9400,353.0,2.3333333333333335,2.3333333333333335
9450,352.3333333333333,2.3333333333333335,2.3333333333333335
9500,317.0,0.6666666666666666,0.6666666666666666
9550,331.0,1.3333333333333333,1.3333333333333333
9600,356.6666666666667,3.3333333333333335,3.3333333333333335
9650,344.3333333333333,2.0,2.0
9700,315.3333333333333,1.0,1.0
9750,346.0,2.3333333333333335,2.3333333333333335
9800,315.6666666666667,0.3333333333333333,0.3333333333333333
9850,325.0,1.3333333333333333,1.3333333333333333
9900,337.3333333333333,1.6666666666666667,1.6666666666666667
9950,330.3333333333333,1.0,1.0
10000,356.0,2.0,2.0
10050,327.0,1.6666666666666667,1.6666666666666667
10100,307.0,1.0,1.0
10150,294.6666666666667,0.3333333333333333,0.3333333333333333
10200,333.6666666666667,1.0,1.0
10250,360.6666666666667,2.6666666666666665,2.6666666666666665
10300,350.0,2.3333333333333335,2.3333333333333335
10350,348.6666666666667,1.6666666666666667,1.6666666666666667
10400,319.0,1.0,1.0
10450,322.6666666666667,1.0,1.0
10500,299.6666666666667,0.3333333333333333,0.3333333333333333
10550,304.3333333333333,1.0,1.0
10600,355.3333333333333,2.6666666666666665,2.6666666666666665
10650,352.3333333333333,2.6666666666666665,2.6666666666666665
10700,335.3333333333333,2.0,2.0
10750,327.0,1.3333333333333333,1.3333333333333333
10800,321.6666666666667,0.6666666666666666,0.6666666666666666
10850,367.0,2.6666666666666665,2.6666666666666665
10900,340.0,1.0,1.0
10950,365.3333333333333,2.3333333333333335,2.3333333333333335
11000,323.0,2.0,2.0
11050,283.3333333333333,1.3333333333333333,1.3333333333333333
11100,344.0,2.0,2.0
11150,358.6666666666667,2.6666666666666665,2.6666666666666665
11200,351.0,2.6666666666666665,2.6666666666666665
11250,326.6666666666667,1.6666666666666667,1.6666666666666667
11300,321.0,1.3333333333333333,1.3333333333333333
11350,338.6666666666667,1.6666666666666667,1.6666666666666667
11400,342.3333333333333,1.6666666666666667,1.6666666666666667
11450,349.3333333333333,2.3333333333333335,2.3333333333333335
11500,287.3333333333333,1.0,1.0
11550,307.3333333333333,1.0,1.0
11600,352.3333333333333,2.3333333333333335,2.3333333333333335
11650,328.6666666666667,1.6666666666666667,1.6666666666666667
11700,376.3333333333333,3.6666666666666665,3.6666666666666665
11750,330.0,2.3333333333333335,2.3333333333333335
11800,334.3333333333333,2.3333333333333335,2.3333333333333335
11850,338.0,2.3333333333333335,2.3333333333333335
11900,347.6666666666667,2.0,2.0
11950,308.3333333333333,1.3333333333333333,1.3333333333333333
12000,344.0,2.6666666666666665,2.6666666666666665
12050,302.6666666666667,1.0,1.0
12100,300.3333333333333,1.6666666666666667,1.6666666666666667
12150,318.0,1.3333333333333333,1.3333333333333333
12200,345.0,3.0,3.0
12250,307.0,1.6666666666666667,1.6666666666666667
12300,298.6666666666667,1.3333333333333333,1.3333333333333333
12350,339.0,2.3333333333333335,2.3333333333333335
12400,325.6666666666667,2.0,2.0
12450,289.3333333333333,0.3333333333333333,0.3333333333333333
12500,313.6666666666667,1.6666666666666667,1.6666666666666667
12550,329.0,1.6666666666666667,1.6666666666666667
12600,339.3333333333333,2.3333333333333335,2.3333333333333335
12650,300.0,0.3333333333333333,0.3333333333333333
12700,317.0,2.3333333333333335,2.3333333333333335
12750,347.6666666666667,3.3333333333333335,3.3333333333333335
12800,326.3333333333333,2.3333333333333335,2.3333333333333335
12850,320.6666666666667,1.6666666666666667,1.6666666666666667
12900,289.3333333333333,1.0,1.0
12950,336.0,2.3333333333333335,2.3333333333333335
13000,346.3333333333333,2.3333333333333335,2.3333333333333335
13050,352.0,2.6666666666666665,2.6666666666666665
13100,358.3333333333333,3.3333333333333335,3.3333333333333335
13150,366.3333333333333,4.0,4.0
13200,361.6666666666667,3.3333333333333335,3.3333333333333335
13250,341.0,2.6666666666666665,2.6666666666666665
13300,319.3333333333333,1.3333333333333333,1.3333333333333333
13350,336.0,2.3333333333333335,2.3333333333333335
13400,296.6666666666667,0.6666666666666666,0.6666666666666666
13450,322.0,2.0,2.0
13500,357.0,3.0,3.0
13550,355.0,3.3333333333333335,3.3333333333333335
13600,319.0,2.0,2.0
13650,292.0,0.6666666666666666,0.6666666666666666
13700,361.3333333333333,3.6666666666666665,3.6666666666666665
13750,287.0,0.6666666666666666,0.6666666666666666
13800,346.3333333333333,2.6666666666666665,2.6666666666666665
13850,315.3333333333333,1.0,1.0
13900,319.3333333333333,1.3333333333333333,1.3333333333333333
13950,303.3333333333333,1.0,1.0
14000,330.0,2.0,2.0
14050,317.3333333333333,2.0,2.0
14100,369.0,4.333333333333333,4.333333333333333
14150,312.6666666666667,1.3333333333333333,1.3333333333333333
14200,351.6666666666667,2.6666666666666665,2.6666666666666665
14250,347.6666666666667,2.0,2.0
14300,328.3333333333333,2.0,2.0
14350,319.0,1.0,1.0
14400,376.6666666666667,3.3333333333333335,3.3333333333333335
14450,367.6666666666667,2.6666666666666665,2.6666666666666665
14500,389.6666666666667,3.3333333333333335,3.3333333333333335
14550,348.3333333333333,3.3333333333333335,3.3333333333333335
14600,377.0,3.0,3.0
14650,359.3333333333333,3.0,3.0
14700,345.6666666666667,2.3333333333333335,2.3333333333333335
14750,367.0,3.0,3.0
14800,314.3333333333333,1.3333333333333333,1.3333333333333333
14850,406.3333333333333,4.666666666666667,4.666666666666667
14900,390.6666666666667,3.6666666666666665,3.6666666666666665
14950,371.6666666666667,2.6666666666666665,2.6666666666666665
15000,325.3333333333333,1.0,1.0
15050,350.3333333333333,2.3333333333333335,2.3333333333333335
15100,336.3333333333333,2.3333333333333335,2.3333333333333335
15150,380.0,4.333333333333333,4.333333333333333
15200,338.0,2.3333333333333335,2.3333333333333335
15250,312.6666666666667,1.6666666666666667,1.6666666666666667
15300,326.3333333333333,3.0,3.0
15350,320.0,1.6666666666666667,1.6666666666666667
15400,343.3333333333333,3.3333333333333335,3.3333333333333335
15450,374.6666666666667,3.6666666666666665,3.6666666666666665
15500,361.0,2.0,2.0
15550,354.6666666666667,3.0,3.0
15600,358.0,2.6666666666666665,2.6666666666666665
15650,349.3333333333333,3.3333333333333335,3.3333333333333335
15700,329.3333333333333,2.3333333333333335,2.3333333333333335
15750,333.0,2.3333333333333335,2.3333333333333335
15800,308.0,1.3333333333333333,1.3333333333333333
15850,359.0,3.6666666666666665,3.6666666666666665
15900,329.3333333333333,2.6666666666666665,2.6666666666666665
15950,292.6666666666667,1.6666666666666667,1.6666666666666667
16000,336.0,3.0,3.0
16050,311.6666666666667,2.3333333333333335,2.3333333333333335
16100,376.0,4.333333333333333,4.333333333333333
16150,323.3333333333333,2.3333333333333335,2.3333333333333335
16200,341.3333333333333,3.0,3.0
16250,318.6666666666667,1.6666666666666667,1.6666666666666667
16300,339.6666666666667,3.6666666666666665,3.6666666666666665
16350,277.0,1.0,1.0
16400,337.3333333333333,3.3333333333333335,3.3333333333333335
16450,349.0,3.0,3.0
16500,337.6666666666667,3.0,3.0
16550,311.0,1.6666666666666667,1.6666666666666667
16600,335.6666666666667,2.6666666666666665,2.6666666666666665
16650,337.0,3.3333333333333335,3.3333333333333335
16700,382.0,5.0,5.0
16750,314.0,2.0,2.0
16800,347.6666666666667,3.3333333333333335,3.3333333333333335
16850,326.3333333333333,2.6666666666666665,2.6666666666666665
16900,328.3333333333333,2.6666666666666665,2.6666666666666665
16950,377.3333333333333,4.333333333333333,4.333333333333333
17000,324.6666666666667,2.3333333333333335,2.3333333333333335
17050,337.3333333333333,2.3333333333333335,2.3333333333333335
17100,320.3333333333333,2.3333333333333335,2.3333333333333335
17150,337.3333333333333,3.0,3.0
17200,352.3333333333333,4.0,4.0
17250,346.6666666666667,2.6666666666666665,2.6666666666666665
17300,388.3333333333333,4.333333333333333,4.333333333333333
17350,281.3333333333333,1.0,1.0
17400,296.6666666666667,1.3333333333333333,1.3333333333333333
17450,337.6666666666667,3.3333333333333335,3.3333333333333335
17500,328.3333333333333,2.6666666666666665,2.6666666666666665
17550,365.0,4.0,4.0
17600,315.3333333333333,2.0,2.0
17650,300.3333333333333,1.3333333333333333,1.3333333333333333
17700,312.0,2.6666666666666665,2.6666666666666665
17750,330.3333333333333,2.6666666666666665,2.6666666666666665
17800,333.0,3.3333333333333335,3.3333333333333335
17850,360.6666666666667,4.0,4.0
17900,362.3333333333333,4.666666666666667,4.666666666666667
17950,279.3333333333333,1.0,1.0
18000,297.3333333333333,1.0,1.0
18050,339.3333333333333,4.0,4.0
18100,329.3333333333333,3.0,3.0
18150,327.0,3.0,3.0
18200,346.3333333333333,3.3333333333333335,3.3333333333333335
18250,350.3333333333333,4.0,4.0
18300,346.0,3.0,3.0
18350,304.0,1.6666666666666667,1.6666666666666667
18400,361.6666666666667,4.0,4.0
18450,359.3333333333333,4.0,4.0
18500,341.3333333333333,3.6666666666666665,3.6666666666666665
18550,351.0,2.6666666666666665,2.6666666666666665
18600,325.6666666666667,2.0,2.0
18650,379.0,5.0,5.0
18700,344.3333333333333,3.6666666666666665,3.6666666666666665
18750,400.0,5.666666666666667,5.666666666666667
18800,292.0,1.6666666666666667,1.6666666666666667
18850,345.0,3.6666666666666665,3.6666666666666665
18900,343.6666666666667,3.3333333333333335,3.3333333333333335
18950,357.6666666666667,4.333333333333333,4.333333333333333
19000,314.6666666666667,2.0,2.0
19050,336.6666666666667,3.3333333333333335,3.3333333333333335
19100,300.6666666666667,1.6666666666666667,1.6666666666666667
19150,370.0,4.0,4.0
19200,362.3333333333333,4.333333333333333,4.333333333333333
19250,323.6666666666667,3.0,3.0
19300,382.0,5.0,5.0
19350,391.3333333333333,5.0,5.0
19400,293.6666666666667,1.3333333333333333,1.3333333333333333
19450,359.3333333333333,4.0,4.0
19500,324.6666666666667,2.0,2.0
19550,350.6666666666667,3.3333333333333335,3.3333333333333335
19600,284.3333333333333,1.6666666666666667,1.6666666666666667
19650,329.6666666666667,3.6666666666666665,3.6666666666666665
19700,362.0,4.333333333333333,4.333333333333333
19750,373.0,4.666666666666667,4.666666666666667
19800,361.3333333333333,4.0,4.0
19850,327.3333333333333,3.0,3.0
19900,374.3333333333333,5.0,5.0
19950,343.3333333333333,3.3333333333333335,3.3333333333333335
20000,335.0,3.6666666666666665,3.6666666666666665
20050,324.3333333333333,2.6666666666666665,2.6666666666666665
20100,387.3333333333333,5.0,5.0
20150,357.0,4.0,4.0
20200,366.3333333333333,4.333333333333333,4.333333333333333
20250,322.3333333333333,2.6666666666666665,2.6666666666666665
20300,334.6666666666667,3.6666666666666665,3.6666666666666665
20350,330.0,2.0,2.0
20400,284.6666666666667,0.6666666666666666,0.6666666666666666
20450,313.6666666666667,2.0,2.0
20500,321.6666666666667,3.0,3.0
20550,362.0,4.0,4.0
20600,329.3333333333333,2.6666666666666665,2.6666666666666665
20650,344.0,3.0,3.0
20700,337.0,2.6666666666666665,2.6666666666666665
20750,323.3333333333333,2.6666666666666665,2.6666666666666665
20800,330.6666666666667,3.3333333333333335,3.3333333333333335
20850,348.3333333333333,4.0,4.0
20900,381.0,5.666666666666667,5.666666666666667
20950,336.0,2.6666666666666665,2.6666666666666665
21000,343.0,3.0,3.0
21050,338.6666666666667,3.3333333333333335,3.3333333333333335
21100,320.3333333333333,2.3333333333333335,2.3333333333333335
21150,344.0,2.6666666666666665,2.6666666666666665
21200,366.3333333333333,4.333333333333333,4.333333333333333
21250,358.3333333333333,3.6666666666666665,3.6666666666666665
21300,308.3333333333333,2.3333333333333335,2.3333333333333335
21350,360.6666666666667,4.0,4.0
21400,345.6666666666667,3.0,3.0
21450,359.0,4.333333333333333,4.333333333333333
21500,327.6666666666667,3.0,3.0
21550,358.0,4.666666666666667,4.666666666666667
21600,343.0,3.6666666666666665,3.6666666666666665
21650,342.6666666666667,3.3333333333333335,3.3333333333333335
21700,385.6666666666667,5.0,5.0
21750,354.6666666666667,3.3333333333333335,3.3333333333333335
21800,374.0,5.0,5.0
21850,350.0,4.0,4.0
21900,324.3333333333333,2.0,2.0
21950,310.0,1.6666666666666667,1.6666666666666667
22000,350.3333333333333,3.6666666666666665,3.6666666666666665
22050,351.3333333333333,4.333333333333333,4.333333333333333
22100,321.0,3.0,3.0
22150,339.6666666666667,4.0,4.0
22200,310.3333333333333,2.3333333333333335,2.3333333333333335
22250,250.66666666666666,1.0,1.0
22300,363.0,4.333333333333333,4.333333333333333
22350,335.6666666666667,4.0,4.0
22400,333.3333333333333,4.0,4.0
22450,333.3333333333333,4.0,4.0
22500,329.0,3.0,3.0
22550,334.0,3.3333333333333335,3.3333333333333335
22600,368.6666666666667,5.333333333333333,5.333333333333333
22650,398.3333333333333,6.0,6.0
22700,355.6666666666667,3.6666666666666665,3.6666666666666665
22750,357.0,4.666666666666667,4.666666666666667
22800,388.0,6.0,6.0
22850,382.6666666666667,6.0,6.0
22900,377.3333333333333,4.666666666666667,4.666666666666667
22950,378.0,5.666666666666667,5.666666666666667
23000,374.0,5.333333333333333,5.333333333333333
23050,316.0,3.3333333333333335,3.3333333333333335
23100,323.0,2.6666666666666665,2.6666666666666665
23150,375.3333333333333,4.666666666666667,4.666666666666667
23200,350.6666666666667,4.666666666666667,4.666666666666667
23250,375.6666666666667,5.0,5.0
23300,376.0,5.333333333333333,5.333333333333333
23350,307.3333333333333,2.3333333333333335,2.3333333333333335
23400,382.3333333333333,5.333333333333333,5.333333333333333
23450,357.0,3.6666666666666665,3.6666666666666665
23500,341.6666666666667,4.666666666666667,4.666666666666667
23550,394.3333333333333,5.0,5.0
23600,377.0,4.666666666666667,4.666666666666667
23650,418.6666666666667,7.333333333333333,7.333333333333333
23700,368.3333333333333,4.666666666666667,4.666666666666667
23750,404.3333333333333,5.666666666666667,5.666666666666667
23800,412.3333333333333,7.0,7.0
23850,339.0,3.6666666666666665,3.6666666666666665
23900,310.3333333333333,2.6666666666666665,2.6666666666666665
23950,317.0,3.6666666666666665,3.6666666666666665
24000,358.0,4.333333333333333,4.333333333333333
24050,319.6666666666667,3.0,3.0
24100,328.6666666666667,3.6666666666666665,3.6666666666666665
24150,394.3333333333333,5.666666666666667,5.666666666666667
24200,473.3333333333333,8.666666666666666,8.666666666666666
24250,315.0,1.6666666666666667,1.6666666666666667
24300,354.0,4.333333333333333,4.333333333333333
24350,371.0,4.0,4.0
24400,288.0,1.3333333333333333,1.3333333333333333
24450,368.3333333333333,4.333333333333333,4.333333333333333
24500,389.0,5.333333333333333,5.333333333333333
24550,345.6666666666667,3.6666666666666665,3.6666666666666665
24600,410.6666666666667,7.0,7.0
24650,399.3333333333333,5.0,5.0
24700,338.0,2.0,2.0
24750,429.0,7.0,7.0
24800,379.0,4.666666666666667,4.666666666666667
24850,376.0,5.666666666666667,5.666666666666667
24900,326.3333333333333,3.0,3.0
24950,373.0,4.333333333333333,4.333333333333333
25000,377.3333333333333,4.333333333333333,4.333333333333333
25050,367.0,4.333333333333333,4.333333333333333
25100,394.0,6.0,6.0
25150,391.0,5.0,5.0
25200,336.0,3.3333333333333335,3.3333333333333335
25250,443.0,8.0,8.0
25300,364.0,5.0,5.0
25350,372.3333333333333,4.666666666666667,4.666666666666667
25400,332.0,3.0,3.0
25450,353.0,4.333333333333333,4.333333333333333
25500,372.3333333333333,4.666666666666667,4.666666666666667
25550,348.6666666666667,4.333333333333333,4.333333333333333
25600,349.0,4.333333333333333,4.333333333333333
25650,359.6666666666667,5.333333333333333,5.333333333333333
25700,373.6666666666667,5.333333333333333,5.333333333333333
25750,367.0,4.666666666666667,4.666666666666667
